演员,平均分,部数
潘冰嫦,6.65,2
杜志国,6.64,47
袁弘,6.64,27
陈怡蓉,6.64,27
孙菲菲,6.64,22
郭德纲,6.64,15
曹克难,6.64,10
修杰楷,6.64,20
孙茜,6.64,13
贾玲,6.64,5
晋松,6.64,18
杨思琦,6.64,22
陈自瑶,6.64,17
容祖儿,6.64,5
胡鸿钧,6.64,5
李东学,6.64,10
陈芷尤,6.64,5
蒋冰,6.64,18
万茜,6.64,26
屈_,6.64,5
李梦男,6.64,22
黄奕,6.64,25
张耀扬,6.63,3
莫允雯,6.63,6
招石文,6.63,6
魏_皓,6.63,7
张宇彤,6.63,3
梁家仁,6.63,38
孙岩,6.63,7
傅淼,6.63,18
付枚,6.63,9
赵熙元,6.63,3
王雷,6.63,32
艾晓琪,6.63,3
迟嘉,6.63,10
朱颜曼滋,6.63,3
张博,6.63,34
王嘉,6.63,3
程怡,6.63,3
李朵,6.63,3
雷佳音,6.63,19
陈嘉桦,6.63,7
张启军,6.63,3
李蓓蕾,6.63,3
江淑娜,6.63,6
林_,6.63,28
王亚军,6.62,5
宋达民,6.62,4
王茜华,6.62,23
成珈莹,6.62,4
聂雅亮,6.62,6
梁珈咏,6.62,5
王乐君,6.62,5
李思捷,6.62,18
_琴,6.62,4
沈腾,6.62,5
林逸欣,6.62,6
管乐,6.62,4
韩雨芹,6.62,20
齐溪,6.62,5
陈曦,6.62,5
葛布,6.62,6
温海涛,6.62,4
薛仕凌,6.62,4
张晓谦,6.62,8
周丽欣,6.62,10
张睿家,6.62,12
武利平,6.62,4
敖嘉年,6.62,22
郑佩佩,6.62,36
彭纪谚,6.62,4
童蕾,6.62,24
宫景华,6.62,4
石兆琪,6.62,25
伊能静,6.62,12
蒋依依,6.61,16
李君妍,6.61,8
殷叶子,6.61,8
苏岩,6.61,18
霍建华,6.61,35
蓝盈莹,6.61,14
徐永革,6.61,13
罗刚,6.61,13
杜江,6.61,9
朱宏嘉,6.61,16
宁静,6.61,36
徐玟晴,6.61,12
沈杭婷,6.6,2
张文俊,6.6,2
招浩明,6.6,4
方晓鸽,6.6,1
高嘉,6.6,1
吴云华,6.6,1
刘恒宇,6.6,6
李全忠,6.6,2
_坤_,6.6,1
陈乃荣,6.6,9
杨铠凝,6.6,2
谢栩,6.6,1
苏冬花,6.6,1
王杰,6.6,2
郭佳诗,6.6,1
刘倩妤,6.6,3
_耀煌,6.6,1
郭佳欣,6.6,1
林恩京,6.6,1
朱虎声,6.6,2
孙小文,6.6,1
林立三,6.6,1
施__,6.6,1
李农,6.6,1
朱_林,6.6,1
_可逸,6.6,1
薛松,6.6,1
_欣延,6.6,1
扎西,6.6,1
李__,6.6,1
傅嘉莉,6.6,9
张豪龙,6.6,1
陈_泰,6.6,1
李占军,6.6,1
_志光,6.6,1
钱晨晨,6.6,1
巴戈,6.6,2
阮浩棕,6.6,1
_盈盈,6.6,1
胡杏_,6.6,1
赵广斌,6.6,1
雷牧,6.6,7
吉晓龙,6.6,1
李兴华,6.6,4
陈_,6.6,2
_毅_,6.6,1
荣梓希,6.6,1
陈麒任,6.6,1
吴蕊,6.6,1
王昱淇,6.6,1
江生,6.6,2
湛雅书,6.6,2
臧倩,6.6,1
罗仲谦,6.6,16
苏月清,6.6,1
海强,6.6,1
邵辉,6.6,1
王枫,6.6,1
苏芸萌,6.6,1
李运庆,6.6,5
霍焰,6.6,1
杨光华,6.6,1
郭月,6.6,1
陈亮,6.6,1
孙铭旋,6.6,1
许一琪,6.6,1
温浩泽,6.6,1
钮宝平,6.6,3
徐文彬,6.6,1
杨晴,6.6,3
曲美琴,6.6,1
郑则士,6.6,2
吴幸美,6.6,4
梦丽,6.6,1
杜肖雄,6.6,1
陆永,6.6,3
李子雄,6.6,22
华少,6.6,1
徐国庆,6.6,1
倪蓉,6.6,1
肖杨,6.6,1
孙大可,6.6,3
张咏荷,6.6,1
迟鹏鹏,6.6,1
宛美嘉,6.6,1
杨佳,6.6,2
刘立冬,6.6,1
滕旋,6.6,4
马光泽,6.6,3
栗安,6.6,1
李漫芬,6.6,10
朱盛平,6.6,2
董李无忧,6.6,3
姚星彤,6.6,4
孙嵘,6.6,1
李宣,6.6,1
刘姝辰,6.6,1
马继奋,6.6,1
萌萌,6.6,1
朱庆侠,6.6,1
高鹏,6.6,1
黄由启,6.6,1
莫小错,6.6,1
杨俊婷,6.6,1
小宋佳,6.6,1
丁柳雁,6.6,1
王永辉,6.6,1
牛青峰,6.6,4
刘芮侨,6.6,1
韦依,6.6,1
李昀熹,6.6,1
杨凯琳,6.6,1
李易霖,6.6,1
应红艳,6.6,1
李宗儒,6.6,1
蒋璐霞,6.6,1
赵震宇,6.6,1
杜连笑,6.6,1
徐声侠,6.6,1
关思婷,6.6,1
刘晨露,6.6,1
孙震,6.6,1
王琛琛,6.6,1
唐颖,6.6,2
陶惠,6.6,1
顾海滨,6.6,1
奚红,6.6,1
柏含,6.6,1
方征,6.6,1
张芮,6.6,1
周建涛,6.6,1
宫辉,6.6,1
栾云平,6.6,1
黄怡,6.6,1
李梦颖,6.6,1
徐可珑,6.6,1
马浩东,6.6,1
英琪,6.6,1
吴_,6.6,1
王关彭,6.6,1
易扬,6.6,1
马雪源,6.6,1
白纬芬,6.6,1
熊长贵,6.6,1
周期,6.6,1
毛羽锋,6.6,1
陈衍甫,6.6,1
汪永贵,6.6,3
高欣欣,6.6,1
刘小微,6.6,2
万子晴,6.6,2
陈为民,6.6,7
李兴文,6.6,1
汪媛,6.6,1
徐亨,6.6,1
_若萍,6.6,1
石英,6.6,1
李姝,6.6,4
杨裕,6.6,2
张怡美,6.6,1
许月婷,6.6,1
王文林,6.6,1
虞军豪,6.6,1
陈笔威,6.6,1
吴子强,6.6,1
侯湘婷,6.6,2
尹智玄,6.6,2
董继来,6.6,1
王响伟,6.6,1
王荫斋,6.6,1
郑玟煜,6.6,1
王婷文,6.6,1
李桂莲,6.6,1
石锐安鑫,6.6,1
刘宁,6.6,1
曾建国,6.6,1
张丹妤,6.6,1
孟令宇,6.6,1
金雅琴,6.6,2
毛毛,6.6,2
马薇,6.6,5
方舟波,6.6,3
颜颖思,6.6,1
陈俐,6.6,1
高贺迪,6.6,1
裴琳,6.6,2
吴一迪,6.6,1
邱洪晨,6.6,1
安雅 赵佳莉,6.6,1
孙代君,6.6,1
李威,6.6,29
素_真,6.6,1
_小_,6.6,1
李大欣,6.6,1
潘玮柏,6.6,6
槐破梦,6.6,1
侯彦西,6.6,4
王光辉,6.6,6
金安歌,6.6,1
李国超,6.6,1
李仪,6.6,1
吕明明,6.6,1
李滔,6.6,1
王伟志,6.6,1
谢屏楠,6.6,6
杨皓惟,6.6,1
郑安伦,6.6,2
赵岩,6.6,1
李锦飞,6.6,2
高隽雅,6.6,1
王晓曦,6.6,5
付小兰,6.6,1
张瑞祥,6.6,1
隆宸翰,6.6,1
汪心怡,6.6,1
于天川,6.6,1
郭法曾,6.6,1
刘香慈,6.6,2
陈子由,6.6,2
刘远涛,6.6,1
苏乔,6.6,1
孟丽,6.6,2
金鸿鸣,6.6,1
连静雯,6.6,4
雨晨,6.6,1
陈菲凡,6.6,1
余彦宸,6.6,1
郭洪杰,6.6,1
傅亨,6.6,5
卓予童,6.6,1
王则天,6.6,1
罗吉镇,6.6,1
李依伊,6.6,5
李百惠,6.6,1
王小华,6.6,1
李岱昆,6.6,2
毕畅,6.6,12
沈晓海,6.6,27
郭圣然,6.6,1
吕红旭,6.6,1
陈隆赫,6.6,1
米凯莉,6.6,1
毕静,6.6,1
李杏,6.6,2
李磊,6.6,1
王庆,6.6,1
任保成,6.6,1
田原,6.6,1
张冬强,6.6,1
林建寰,6.6,1
黎萱,6.6,1
周召栋,6.6,1
畅达,6.6,1
付枫楠,6.6,1
筱素清,6.6,1
许文馨,6.6,1
李_溪,6.6,2
刘克勉,6.6,1
高有伦,6.6,1
王真真,6.6,1
李艺民,6.6,1
王馨悦,6.6,1
刘婉慈,6.6,1
李雪锋,6.6,1
舒耀_,6.6,29
张鸿斌,6.6,1
张春华,6.6,1
涂松岩,6.6,35
白宇,6.6,8
王家梁,6.6,4
张全胜,6.6,1
马贯东,6.59,7
刘小光,6.59,11
刘涛,6.59,63
张凤书,6.59,8
李日_,6.59,9
沈可欣,6.59,15
黄一飞,6.59,17
于娜,6.59,17
陆毅,6.58,40
张再新,6.58,4
吴倩莲,6.58,13
李雯雯,6.58,4
高海宁,6.58,9
朱晨丽,6.58,12
颜世魁,6.58,9
徐贵樱,6.58,9
九孔,6.58,4
董波,6.58,5
赵本山,6.58,28
林利霏,6.58,8
赵达,6.58,13
许娣,6.58,24
刘添月,6.58,6
田牧宸,6.58,6
刘至翰,6.58,4
蔚雨芯,6.58,4
陈山聪,6.58,28
穆麒同,6.58,4
刘芮麟,6.57,8
吕聿来,6.57,3
吴佳尼,6.57,8
王千航,6.57,4
谢坤达,6.57,10
陆忠,6.57,4
严宽,6.57,3
徐美玲,6.57,13
张明健,6.57,15
董娴,6.57,3
马梓涵,6.57,3
何广沛,6.57,7
陆子艺,6.57,3
丁洋,6.57,7
张澜澜,6.57,4
贾晓晨,6.57,11
杨凯淳,6.57,6
张宇,6.57,6
颜国梁,6.57,3
狄志杰,6.57,6
郭千瑜,6.57,7
___,6.57,6
朱佳煜,6.56,7
黄炜溏,6.56,5
刘孜,6.56,27
王健,6.56,8
谭俊彦,6.56,10
关颖,6.56,8
郭雪芙,6.56,7
赵凯,6.56,5
潘芳芳,6.56,10
刘循子墨,6.56,9
黄轩,6.56,13
王成,6.55,4
范明,6.55,35
楼学贤,6.55,2
方圆,6.55,2
丁柳元,6.55,17
王亮,6.55,2
王培_,6.55,2
程思寒,6.55,8
王淑娟,6.55,2
陈俏,6.55,2
王放,6.55,2
孙霆,6.55,2
李君峰,6.55,2
杨毅,6.55,2
李施_,6.55,14
于淼,6.55,2
陈淑芳,6.55,2
胡蓓蔚,6.55,2
李波,6.55,6
虞书欣,6.55,2
宋禹,6.55,4
张庭,6.55,21
张嘉儿,6.55,4
冯海煜,6.55,2
王紫潼,6.55,2
张一鸣,6.55,2
李新华,6.55,4
孙嘉,6.55,2
鲁文,6.55,2
安钧璨,6.55,4
林志颖,6.55,17
姚嘉妮,6.55,10
陈意涵,6.55,13
王九胜,6.55,8
班嘉佳,6.55,6
李宝龙,6.55,2
温谦,6.55,2
彭婧,6.55,2
王也天,6.55,4
王艳,6.55,28
骆达华,6.55,19
郑茵声,6.55,2
姚绍忠,6.55,2
邱苡_,6.55,2
武藤美幸,6.55,2
嘉欣,6.55,2
吴佟,6.55,2
检场,6.55,4
乔鹏樾,6.55,4
仲小印,6.55,2
徐安,6.55,2
徐悦,6.54,5
王俊棠,6.54,14
王媛可,6.54,21
辛雨锡,6.54,5
朱雨辰,6.54,25
张少华,6.54,37
句号,6.54,17
张光北,6.54,28
崔可法,6.54,18
谢佳见,6.54,7
钟鑫培,6.54,7
金玫玫,6.54,5
张衣,6.54,8
周炜,6.54,5
黄嘉乐,6.54,11
邬立朋,6.54,5
蔡黄汝,6.54,5
张志忠,6.54,10
王承嫣,6.53,3
卢星宇,6.53,29
王华英,6.53,12
邓家佳,6.53,19
唐鉴军,6.53,9
张瑞珈,6.53,10
刚毅,6.53,3
姜艺声,6.53,3
陈小春,6.53,23
叶凯茵,6.53,7
杨欣,6.53,3
宋洋,6.53,6
郑世豪,6.53,3
董琦,6.53,3
孟召重,6.53,7
杨明,6.53,18
张页石,6.53,3
王宥胜,6.53,10
赵峥,6.53,16
张佳楠,6.53,7
方子哥,6.53,27
范彩儿,6.53,3
任重,6.53,26
徐阁,6.53,3
韩英群,6.53,3
宋芸桦,6.53,3
阎汶宣,6.52,5
李乃文,6.52,24
杨铭威,6.52,5
颜丹晨,6.52,33
应采灵,6.52,6
洪永城,6.52,9
刘冠麟,6.52,17
田小洁,6.52,23
张彤,6.52,13
盛冠森,6.52,5
傅颖,6.52,4
陈靖云,6.52,6
林静,6.52,21
冯国庆,6.52,6
李绮雯,6.52,4
梁靖琪,6.52,19
陈珈颖,6.52,4
闾汉彪,6.52,14
由立平,6.52,5
马晓灿,6.52,5
马书良,6.52,28
释小龙,6.52,23
郑雪儿,6.52,4
张会中,6.52,4
孙逊,6.52,12
牛骏峰,6.52,10
宋祖儿,6.52,4
于承惠,6.51,9
张瑶,6.51,8
徐梵溪,6.51,23
张鲁一,6.51,17
庹宗华,6.51,23
陈继铭,6.51,14
英达,6.51,9
周建鹏,6.51,8
陈创,6.51,29
潘泰名,6.51,7
赵乐贤,6.51,10
江疏影,6.51,8
于小伟,6.51,28
周群达,6.51,7
黄娟,6.5,3
钱勇夫,6.5,6
王翰,6.5,1
宫筱轩,6.5,1
刘承俊,6.5,1
杨默,6.5,1
杨舒婷,6.5,4
法茹克,6.5,1
帕尼,6.5,1
玉米德,6.5,1
王俪_,6.5,2
索彬茹,6.5,1
依克拉德,6.5,1
于德安,6.5,2
戴小龙,6.5,1
库提,6.5,1
韩智慧,6.5,1
刘兰芳,6.5,1
许文广,6.5,5
孟俊泉,6.5,1
何建贤,6.5,1
刘智伟,6.5,1
王维维,6.5,14
骆炫铭,6.5,1
王满娇,6.5,1
Duncan,6.5,1
黄万伯,6.5,1
陈思函,6.5,1
邱__,6.5,1
郭耀仁,6.5,1
李季霞,6.5,1
曾晴,6.5,1
卓胜利,6.5,1
马维欣,6.5,1
小戽斗,6.5,1
洪流,6.5,1
高鸣,6.5,1
狄莺,6.5,1
陈寒柏,6.5,1
聂宁,6.5,1
贺军政,6.5,1
李蕙英,6.5,1
星卉,6.5,1
岳　翎,6.5,2
龙 隆,6.5,2
王森,6.5,6
慕钰华,6.5,1
王欣逸,6.5,1
黄瑜洁,6.5,1
许育菱,6.5,1
蒙恩,6.5,2
延政勋,6.5,2
张茵,6.5,2
丹尼尔·约克,6.5,2
罗莎琳德·霍尔斯特德,6.5,2
蒂姆·麦克纳尼,6.5,2
德乌拉·基尔万,6.5,2
艾米莉娅·福克斯,6.5,2
卡·亚历山大,6.5,2
克里斯多夫·泰克,6.5,2
杰森·王,6.5,2
托马斯·恰兴,6.5,2
汤姆·吴,6.5,2
安东尼·海斯,6.5,2
梁佩诗,6.5,2
约翰·西姆,6.5,2
黄其淋,6.5,1
Pei Lin Tsai,6.5,1
Cindy Mong,6.5,1
王泷正,6.5,9
金丽婷,6.5,5
Sing-lun Huang,6.5,1
Chiung-Yun Hsu,6.5,1
Tu-Lin Ho,6.5,1
元骏豪,6.5,1
张俊建,6.5,2
潘淑钦,6.5,1
王惠春,6.5,1
安龙,6.5,3
赵一维,6.5,1
曹瑞,6.5,1
吴雨珏,6.5,1
程小蒙,6.5,1
薛泽源,6.5,1
潘铭允,6.5,1
燕飞,6.5,1
李玖哲,6.5,2
沈昶宏,6.5,2
陈_骐,6.5,4
黄觉,6.5,31
上白,6.5,2
王子轩,6.5,2
刘荫,6.5,2
罗志祥,6.5,11
罗湘晋,6.5,2
陈司瀚/明丽/任天野/谭歆柔,6.5,1
曾宝仪/王喜/许志安,6.5,1
高珑珂,6.5,2
王佳宇,6.5,2
陆梦馨,6.5,1
虞嘉娜,6.5,1
魏东,6.5,1
张瑞嘉,6.5,1
余豪,6.5,1
纵昕芸,6.5,1
余昊洋,6.5,1
张佩华,6.5,11
刘书兴,6.5,1
刘芊含,6.5,3
李大光,6.5,7
邱翊橙,6.5,2
王佳渝,6.5,1
郭晔,6.5,1
邓佳,6.5,1
申洁,6.5,1
袁寒,6.5,1
姚长江,6.5,1
陆兵,6.5,1
成苏东,6.5,1
李斗,6.5,1
王若子,6.5,1
罗光跃,6.5,1
赵奇,6.5,1
田学民,6.5,1
马丽清,6.5,1
叶伊娜,6.5,1
李佳艺,6.5,1
李健迅,6.5,1
赵书君,6.5,1
田二喜,6.5,1
朴诗妍,6.5,2
杨紫婷,6.5,1
尚熠晗,6.5,1
张亚奇,6.5,1
李泽宇,6.5,1
林影红,6.5,1
王少萍,6.5,2
黄泊涛,6.5,1
_浠宜,6.5,1
_智成,6.5,1
彭卓迪,6.5,1
徐美娜,6.5,1
廉冠,6.5,1
郝杨,6.5,1
朱宴,6.5,1
余袁稳,6.5,1
钱嘉仪,6.5,1
赵雪莹,6.5,1
胡家华,6.5,1
张强,6.5,1
赵铁莲,6.5,1
夏妮,6.5,1
万杨,6.5,1
哈哈,6.5,1
王照辉,6.5,1
冯惠,6.5,1
高家惠,6.5,1
张伯俊,6.5,1
陈嘉碧,6.5,1
李浩林,6.5,1
郭文龙,6.5,1
姚启善,6.5,1
区家玮,6.5,1
刘嘉龙,6.5,1
吴诺弘,6.5,2
赵硕之,6.5,3
黄柏文,6.5,6
陈洁玲,6.5,2
焦浩_,6.5,3
关德辉,6.5,2
王树熹,6.5,2
刘俐,6.5,2
黄子桓,6.5,2
姚兵,6.5,2
吴岱融,6.5,25
李忠希,6.5,11
邓秀雯,6.5,1
蒲茗蓝,6.5,1
成___,6.5,1
_心悠,6.5,1
午_,6.5,1
欧芷婷,6.5,1
刘家荣,6.5,1
任世官,6.5,1
何碧笙,6.5,1
陆恩华,6.5,1
钟欣桐,6.5,1
顾凯,6.5,1
严俊,6.5,1
岳峰,6.5,1
甘子正,6.5,1
格伊,6.5,1
傅楚卉,6.5,1
陈碧舸,6.5,1
朱致灵,6.5,1
刘芳芸,6.5,1
陈希_,6.5,1
费聿锋,6.5,1
夏紫薇,6.5,1
丁楠,6.5,1
任彬,6.5,1
屠楠,6.5,1
汪小敏,6.5,1
朱杰,6.5,14
孔宋今,6.5,1
周延,6.5,1
毛不易,6.5,1
肖宇梁,6.5,1
娃尔,6.5,1
宋妍,6.5,3
邵雪聪,6.5,1
刘智满,6.5,1
刘智堂,6.5,1
刘智福,6.5,1
温哲轩,6.5,1
赵凌彬,6.5,1
杨卿,6.5,1
葛杨曦,6.5,1
石岛,6.5,1
魏天浩,6.5,1
杨廷东,6.5,2
黄华和,6.5,2
王志安,6.5,1
李思函,6.5,2
宝儿,6.5,2
汉研,6.5,2
杨鸿俊,6.5,2
麦少瑜,6.5,2
陈少邦,6.5,2
林家熙,6.5,2
南晓红 贺林 张凡 麻建刚 胡耀文 樊琦,6.5,1
灰熊,6.5,2
陈彼得,6.5,2
张沛乐,6.5,2
付连智,6.5,1
刘沛蘅,6.5,2
梁铮,6.5,1
苏丽珊,6.5,4
傅天颖,6.5,2
刘福山,6.5,1
肖依婷,6.5,1
刘亚津,6.5,19
王李丹妮,6.5,2
宋晓峰,6.5,4
李现,6.5,8
龙苗,6.5,1
张逸凡,6.5,2
游子_,6.5,1
宋雨晴,6.5,1
王华扬,6.5,1
刘培,6.5,1
陈佳欣,6.5,1
彭洮平,6.5,1
吴濠,6.5,1
秦超,6.5,1
左四右五,6.5,1
孙维翊,6.5,1
张歆艺,6.5,32
傅杰,6.5,1
周杨,6.5,1
李运中,6.5,1
魏星,6.5,1
陈彦,6.5,3
子义,6.5,1
梁建华,6.5,2
黄诗佳,6.5,6
陈笑非,6.5,2
王梦实,6.5,1
蒋瑞征,6.5,2
邹文彤,6.5,1
诺瑶,6.5,1
秦子涵,6.5,1
顾邵华,6.5,1
彭渤 ,6.5,1
张仙衡,6.5,1
程弘,6.5,1
袁忠远,6.5,1
宋运城,6.5,1
王斑,6.5,21
大牙,6.5,1
房思瑜,6.5,7
周清垠,6.5,1
臧晋,6.5,3
谢樱斐,6.5,1
赵崇越,6.5,1
倪瑜坤,6.5,1
王欣如,6.5,1
白锦程,6.5,1
李爱英,6.5,1
陈冠良,6.5,1
刘美人,6.5,1
李卓,6.5,2
李鑫雨,6.5,4
袁晶,6.5,1
叶璇,6.5,33
金_辰,6.5,1
孙伟哲,6.5,1
洪天宜,6.5,1
文谦,6.5,2
颜冠英,6.5,7
徐囡楠,6.5,6
安圣浩,6.5,1
张皓宇,6.5,1
张超人,6.5,1
李小璐,6.5,34
王雪,6.5,1
刘钰瑾,6.5,1
李欣泽,6.5,1
姜婷,6.5,1
胡浩博,6.5,1
依灵,6.5,1
陈德烈,6.5,6
韩庚,6.5,2
龚琳娜,6.5,1
张妍,6.5,2
刘顾浩,6.5,1
边城,6.5,1
黄以娜,6.5,1
周绍栋,6.5,12
刘杭丽,6.5,1
杨雪莹,6.5,1
顾凯俐,6.5,1
金莎,6.49,7
张达伦,6.49,11
姜妍,6.49,16
严晓频,6.49,16
赵锦焘,6.49,11
肖聪,6.49,9
张柏俊,6.49,7
王仁君,6.49,12
张子萱,6.49,7
陈德容,6.49,24
饶敏莉,6.49,7
保剑锋,6.49,37
艾东,6.49,11
胡东,6.49,7
盖克,6.49,24
刘旭,6.49,9
廖碧儿,6.49,24
高曙光,6.49,27
王伟华,6.49,8
任伟,6.48,20
李政颖,6.48,4
雪村,6.48,5
程煜,6.48,20
周泓,6.48,4
东靖川,6.48,5
王亚梅,6.48,4
冯婧,6.48,4
孔祥玉,6.48,5
尹子维,6.48,6
叶翠翠,6.48,4
温升豪,6.48,16
张_,6.48,4
孙艺宁,6.48,4
吴辰君,6.48,11
孙祖君,6.48,4
白梓轩,6.48,4
朱斐斐,6.48,5
炎亚纶,6.48,12
何伟业,6.48,9
郭东文,6.48,12
罗霖,6.48,4
娜仁花,6.48,9
夏志卿,6.48,4
陶_曼,6.48,4
任泉,6.48,29
贾静雯,6.47,30
谢霆锋,6.47,7
李金哲,6.47,3
刘佳,6.47,36
梁刚,6.47,3
荣梓杉,6.47,3
董慧,6.47,3
于莎莎,6.47,13
胡越山,6.47,3
兰岚,6.47,3
李雨泽,6.47,15
黄格选,6.47,3
温海波,6.47,14
胡杏儿,6.47,41
焦俊艳,6.47,20
巴图,6.47,10
郑罗茜,6.47,9
初俊辰,6.47,3
杨晓丹,6.47,3
王小虎,6.47,10
刘天佐,6.47,17
陈龙,6.47,42
席与立,6.47,6
杨秀惠,6.47,12
尚国伟,6.47,3
孔垂楠,6.47,6
金燕玲,6.47,3
林源,6.46,12
立威廉,6.46,7
方青卓,6.46,30
张钧甯,6.46,23
白凡,6.46,20
曹思诗,6.46,10
屈菁菁,6.46,7
邹涵虹,6.46,5
张一鸾,6.46,5
杜燕歌,6.46,8
韩青,6.46,31
麦皓儿,6.46,5
艾丽娅,6.46,13
赵秦,6.46,8
张韶涵,6.46,7
陈键锋,6.45,32
张凯丽,6.45,19
吴_默,6.45,11
赵璧渝,6.45,2
梁家榕,6.45,2
洪天照,6.45,4
陈_文,6.45,2
姚远,6.45,2
边程,6.45,6
王萌,6.45,2
俞洛生,6.45,2
张浩天,6.45,11
梁大维,6.45,8
印小天,6.45,31
马心怡,6.45,2
祁汉,6.45,2
范植伟,6.45,8
康亢,6.45,2
庞瀚辰,6.45,6
张倩茹,6.45,2
丁建钧,6.45,2
陈诗颖,6.45,2
张文杰,6.45,4
黄竣锋,6.45,4
张萌,6.45,26
蔡颐榛,6.45,4
马丽,6.45,21
牛清峰,6.45,2
周韵茹,6.45,2
李依玲,6.45,13
赵仕瑾,6.45,2
傅家缘,6.45,2
朱德刚,6.45,4
邱淑宜,6.45,2
刘欢,6.45,13
张立,6.45,13
汪洋,6.45,4
曹艳,6.45,2
宣璐,6.45,4
黎源,6.45,2
仁龙 ,6.45,2
张桐,6.45,15
张熙,6.45,2
张殿伦,6.45,2
蒋欣,6.45,29
刘延方,6.45,2
杜妍,6.45,2
苗青,6.45,2
常铖,6.45,26
门东毅,6.45,2
李建阳,6.45,2
胡晴云,6.45,2
秦汉,6.45,18
张建栋,6.45,2
蔡_佑,6.45,2
洪诗,6.45,2
曾之乔,6.44,18
舒畅,6.44,41
邬倩倩,6.44,25
曾航生,6.44,8
朱鉴然,6.44,5
赵晓明,6.44,5
罗利期,6.44,7
易烊千玺,6.44,8
蒋依杉,6.44,7
于荣光,6.44,44
崔宝月,6.43,3
巩峥,6.43,13
胡宇威,6.43,14
胡静,6.43,16
何欣,6.43,4
高发,6.43,3
毕瀚文,6.43,3
沈丹萍,6.43,15
魏积安,6.43,4
尹国华,6.43,3
张雅萌,6.43,3
刘晓洁,6.43,12
刘璇,6.43,6
张默,6.43,15
刘筱筱,6.43,3
吴超,6.43,3
王阳,6.43,21
何波,6.43,4
季晨,6.43,12
何庆辉,6.43,3
董少敏,6.43,3
陈伟栋,6.43,4
三浦研一,6.43,7
陈嘉辉,6.43,10
郑希怡,6.43,15
曾泳醍,6.43,12
沈卓盈,6.43,10
铁政,6.43,6
周宝霖,6.43,6
李霖恩,6.43,3
张莉莎,6.43,3
黄泰安,6.43,3
唐宸禹,6.42,16
王妍之,6.42,11
热依扎,6.42,6
姚浩政,6.42,8
陈楚翰,6.42,6
谭凯,6.42,39
朱元冰,6.42,5
齐芳,6.42,9
孙耀威,6.42,18
高圣远,6.42,4
王挺,6.42,24
郑业成,6.42,13
墨阳,6.42,5
钟欣凌,6.42,4
那维勋,6.42,9
杨证桦,6.41,20
苏瑾,6.41,8
夏如芝,6.41,7
顾艳,6.41,7
邵峰,6.41,37
储智博,6.41,14
余子明,6.41,15
白歆惠,6.41,8
程雍,6.41,12
李琦,6.41,18
佟丽娅,6.41,32
王乙轩,6.4,1
赵丹,6.4,1
雷婷,6.4,1
万叶,6.4,1
齐连春,6.4,1
马赫遥,6.4,1
娄宇健,6.4,8
安东尼,6.4,2
彭军,6.4,1
郭霭明,6.4,1
廉叔良,6.4,1
田沅,6.4,1
郭凯旋,6.4,1
许毛毛,6.4,1
沈倾_,6.4,2
昌隆,6.4,3
王庆军,6.4,1
汪芫,6.4,3
杨保成,6.4,1
尹嘎,6.4,1
白涛,6.4,2
陈姿颖,6.4,3
赵文睿,6.4,1
周海燕,6.4,1
潘绍聪,6.4,2
张光政,6.4,1
韩再峰,6.4,1
吴宏厚,6.4,1
_筠庭,6.4,1
周易伦,6.4,1
宋日昕,6.4,1
刘兵,6.4,1
潘杰,6.4,1
史宗宏,6.4,1
苏克石,6.4,1
刘海利,6.4,1
孙德利,6.4,1
梁兴家,6.4,1
王基民,6.4,1
杨诗敏,6.4,7
汤志江,6.4,1
李延松,6.4,1
杜君,6.4,1
胡兆峰,6.4,1
何永生,6.4,1
陆伟,6.4,1
杨基民,6.4,1
陈志健,6.4,13
童维佳,6.4,1
贺阳,6.4,1
威廉·诺安,6.4,1
于珈若,6.4,1
包斯,6.4,1
张晓波,6.4,1
李哲民,6.4,1
叶庆林,6.4,1
吴静为,6.4,1
陈保家,6.4,1
汤加文,6.4,2
谭维维,6.4,2
郑琴,6.4,1
邓芬,6.4,1
苏进,6.4,1
史立荣,6.4,1
张文学,6.4,1
王殿甫,6.4,1
何国平,6.4,1
王丽,6.4,1
吴海军,6.4,1
张诗雅,6.4,1
徐麒丰,6.4,2
王讯,6.4,1
冯_,6.4,1
霍健邦,6.4,3
王海珍,6.4,6
李黎,6.4,1
安雅,6.4,3
吕钱浩,6.4,1
李美凤,6.4,2
赵雅淇,6.4,2
李光伟,6.4,1
陈文淇,6.4,1
萨钢云,6.4,1
江天_,6.4,1
杜家晔,6.4,1
刘嘉琪,6.4,2
马丽兹,6.4,1
黄颖君,6.4,2
李舒雯,6.4,1
黄政浩,6.4,1
刘雪华,6.4,53
兵洁,6.4,1
吴绮珊,6.4,2
赵传,6.4,1
天娜,6.4,1
王老豹,6.4,1
Clare Griggs,6.4,1
陈英俊,6.4,2
Alex Morcos,6.4,1
叶安婷,6.4,2
饶佩君,6.4,1
黄家诺,6.4,1
楼茜妮,6.4,1
刘依静,6.4,1
陈佩思,6.4,1
_敏_,6.4,1
吴丹佳佳,6.4,2
周永恒,6.4,1
王晶,6.4,7
易智远,6.4,5
唐华,6.4,1
唐诗咏 Natalie Tong,6.4,1
雷雷,6.4,3
屠炎,6.4,1
任巡,6.4,1
__宇,6.4,2
李可莹,6.4,1
郭家颐,6.4,1
朱小渔,6.4,1
