剧名,年份,导演,编剧,主演,类型,制片国家/地区,集数,单集片长/分钟,豆瓣评分,评价人数/人
一针见血,2005,康洪雷,程琳,刘烨 / 黄觉 / 左小青 / 潘雨辰 / 马少骅 / 李晨 / 王景春 / 曹卫宇 / 吴连生 / 赵玲琪 / 林栋甫 / 姜峰,剧情 / 犯罪,中国大陆,24,40,8.1,695
天下粮仓,2002,吴子牛,高锋,王庆祥 / 王亚楠 / 杜雨露 / 聂远 / 王海燕 / 杜志国 / 李倩,剧情 / 古装,中国大陆,31,46,8.1,7468
大军师司马懿之军师联盟,2017,张永新,常江,吴秀波 / 刘涛 / 李晨 / 于和伟 / 张钧甯 / 唐艺昕 / 翟天临 / 张芷溪 / 王劲松 / 王东 / 肖顺尧 / 檀健次 / 章贺 / 刘欢 / 杜奕衡 / 曹磊 / 来喜 / 陆思宇 / 王仁君 / 陆妍淇 / 黄俊鹏 / 王伯昭 / 许还山 / 褚栓忠 / 张志忠 / 李佑伟 / 张逗逗 / 蒲萄 / 陈喆伦 / 韩东 / 时光 / 陈之辉,剧情 / 爱情 / 战争 / 古装,中国大陆,42,45,8.1,80626
摩登家庭,2002,曾丽珍 / 朴玲珠,林黎胜 / 吴楠,赵明明 / 刘奕君 / 雅各布 / 童正维 / 刘子枫 / 白羽 / 商蓉 / 陈沛江 / 李泰兰,家庭,中国大陆,33,47,8.1,5811
英雄无悔,1996,贺梦凡,章小龙 / 马卫军,濮存昕 / 李婷 / 张力维 / 袁立 / 王玉璋 / 王新军 / 周晓莉 / 郭东文,剧情 / 犯罪,中国大陆,38,43,8.1,2847
麻辣隔壁·贰,2013,杨羽 / 邢冬冬 / 王冬,李洪绸 / 臧贻强 / 王冬,杨羽 / 邢冬冬 / 邵庄 / 王冬 / 安宁 / 王思宇,喜剧,中国大陆,20,25,8.1,1013
汉武帝,1996,陈家林,孙卓 / 盛和煜,周里京 / 师小红 / 李建群 / 于小慧 / 杨童舒,剧情 / 古装,中国大陆,24,,8.1,135
李卫辞官,2005,鞠觉亮,毓钺,于波 / 秦沛 / 温兆伦 / 刘思彤 / 郑佩佩 / 杨光 / 郝柏杰 / 胡小庭,剧情 / 古装,中国大陆,42,,8.1,466
归途如虹,2003,刘岩,蒲逊 / 宇龙 / 刘岩,王斑 / 王学圻 / 李若彤 / 富大龙 / 曾黎 / 汤镇宗,,中国大陆,20,,8.1,475
女生贾梅,1996,万树泉,顾伟丽,张文雯 / 金超仁 / 任珈锐,剧情 / 家庭 / 儿童,中国大陆,12,,8.1,401
寻找回来的世界,1985,许雷,楚雪 / 战楠,许亚军 / 宋丹丹 / 黄凯 / 闪增宏 / 李明珠 / 马静 / 王刚,剧情 / 历史 / 黑色电影,中国大陆,12,50,8.1,574
下海,2011,王晓明,袁克平,张嘉译 / 刘蓓 / 范明 / 王笛 / 李歌 / 李依玲 / 张喜前 / 张春年 / 李依馨 / 陈创,剧情,中国大陆,37,,8.1,830
热血青春,2015,黄克敏,李京东 / 于洋 / 杜尔冰 / 朱勇,张一山 / 蓝盈莹 / 张潇恒 / 王莎莎 / 吴京安 / 张哲 / 宋佳伦 / 袁晓旭 / 王翔弘 / 来喜 / 那志东 / 李心敏 / 李蓓蕾 / 孙桂田 / 万弘杰 / 李玉峰 / 毕秀茹 / 王刚 / 蒋雯丽 / 钟雨彤 / 孙继峰 / 杜晓涛 / 张词 / 姚懿恩 / 郭鑫 / 李天涯 / 邱泉 / 石尚 / 游乐儿 / 吴思雨 / 魏靖 / 姚心通 / 郭思彤 / 陆聪 / 刁伟光 / 郭海强 / 傅国栋 / 王新华 / 杨传喜 / 王森,剧情 / 战争,中国大陆,41,,8.1,963
新72家房客,1997,英达,梁左,严顺开 / 英壮 / 吴媚媚 / 陶醉娟 / 吴双艺 / 张晓明 / 刘昌伟 / 王双庆  / 孙凤英 / 孟瑾,喜剧,中国大陆,40,25,8.1,1063
无敌三脚猫,2009,尚敬,俞白眉,代乐乐 / 佟悦 / 董博文 / 吴玉华 / 信鹏 / 刘敏 / 闫妮 / 张笑语 / 王亮 / 尹泽源 / 吴明鸿,喜剧,中国大陆,50,46,8.1,1409
汉刘邦,1998,高建国,,刘文治  / 张林 / 于小慧,剧情 / 历史,中国大陆,35,,8.1,188
军人机密,2004,张黎,海波,王学圻 / 刘蓓 / 王彤 / 李光洁 / 薛山 / 李易祥 / 张岩 / 吴秀波,,中国大陆,46,,8.1,1045
国家宝藏之觐天宝匣,2007,刘一志,孟洪峰 / 景旭枫,于明加 / 王千源,剧情 / 动作 / 悬疑,中国大陆,27,45,8.1,1211
干涸的河,2018,NHK,NHK,,,中国大陆 / 日本,,49,8.1,142
新包青天,1995,陈宇超 / 梁天,阮少娜 / 刘治华 / 钟政良 / 韦辛 / 金超群,金超群 / 范鸿轩 / 吕良伟 / 陈德容 / 苗侨伟 / 蔡晓仪 / 焦恩俊 / 马景涛 / 林心如 / 刘德凯 / 米雪 / 万绮雯,剧情 / 悬疑 / 古装,香港 / 中国大陆,160,40,8.1,518
上海王,2008,潘文杰,赵毅衡 / 虹影,汉良 / 袁立 / 巍子 / 陈锐 / 宋佳 / 刘雨鑫 / 石筱群 / 袁苑 / 唐群 / 方子哥 / 刘毓滨 / 公方敏,剧情 / 爱情,中国大陆,32,45,8.1,3093
案发现场,2004,闫宇彤,闫宇彤,王志飞 / 颜世魁 / 陈宁,悬疑 / 犯罪,中国大陆,30,45,8.1,1303
塞外奇侠,1996,,陈琇群,黄碧仁 / 郭舒贤 / 黄嫊芳 / 原文庆 / 梁维东 / 秦伟 / 郑文全 / 沈晖濠,剧情 / 爱情 / 武侠,新加坡 / 中国大陆,21,45,8.1,2916
赵氏孤儿案,2013,阎建钢,陈文贵,吴秀波 / 孙淳 / 应采儿 / 王雨 / 练束梅 / 郑昊 / 战菁一 / 郭晓婷 / 姬他 / 周野芒 / 秦焰 / 张译文 / 徐露 / 侯长荣 / 一真 / 徐卫,剧情 / 悬疑 / 家庭 / 古装,中国大陆,41,45,8.1,4615
水浒,1982,陈敏 / 王浚洲 / 刘柳 / 张新建 / 刘子云 / 王汉平,施耐庵 / 王汉平 / 赵长海,于守金 / 祝延平 / 董子武 / 鲍国安 / 丁汝骏 / 彭荫泰,剧情 / 古装,中国大陆,40,50,8.1,1377
蜜里逃生,2000,戴维德 ·刘 / 张顺智 / 张明志 / 胡一飞,齐昕 / 何署坤 / 胡一飞,张磊 / 杨頔 / 杨迪 / 李瑶 / 郑点 / 欧阳晶晶 / 张月 / 胡强 / 龚谷英 / 李波 / 陈凤桐 / 余志刚 / 陈茜 / 王雨 / 唐崎 / 刘建民 / 叶进 / 李熙 / 李永红 / 袁金亚 / 黎模宪 / 王建廷 / 傅少溥 / 柏之毅 / 葛平 / 邵晓薇,,中国大陆,40,,8.1,1198
月牙儿与阳光,2004,徐晓星,老舍,黄磊 / 寇振海 / 江珊 / 马伊琍 / 伊春德 / 党浩予 / 刘冬 / 果靖霖 / 林永健 / 姬他,剧情,中国大陆,30,,8.1,544
万岁！高三·二,1991,琪琴高娃,,杨晓宁 / 沈畅,,中国大陆,20,,8.0,63
行走的鸡毛掸子,2005,梦继,徐兵,寇世勋 / 潘虹 / 霍青 / 曹曦文 / 梁爱琪 / 童瑶,剧情,中国大陆,29,,8.0,249
梅兰芳,1994,宋崇,金振家 / 梅绍武,刘子蔚 / 石维坚 / 姬麒麟 / 尚鸿佑 / 黄宗江,,中国大陆,14,,8.0,60
闯荡,2010,张汉杰,吕宏强,胡可 / 沙溢 / 陈明 / 谭希和 / 邓家佳 / 张陆 / 王大治,剧情 / 家庭,中国大陆,30,,8.0,82
穿越海上丝绸之路,2017,顾筠,,,,中国大陆,8,48,8.0,85
澳门的故事,1999,潘霞,,孙淳 / 何晴 / 傅艺伟 / 李琳,剧情,中国大陆,27,45,8.0,79
老窦一家亲,1999,黄定山,束焕,窦文涛 / 刘威 / 叮当,剧情,中国大陆,32,25,8.0,174
风雪夜归人,1997,,,黄磊 / 剧雪 / 刘信义 / 刘金山 / 谢园 / 冯远征,剧情,中国大陆,23,,8.0,186
神圣使命,2011,何群,张栩,张嘉译 / 林龙麒 / 黄曼 / 赵小锐 / 张兆北 / 于震 / 修宗迪,剧情 / 犯罪,中国大陆,24,40,8.0,228
纳兰心事有谁知,2012,,,杨雨,历史,中国大陆,8,37,8.0,71
风雨梅家楼,1990,刘跃飞,程蔷 / 董浩宇,施大生 / 李艳秋,,中国大陆,25,,8.0,64
绿衣红娘,1999,许同均,王要,赵文瑄 / 周迅 / 连凯,剧情 / 古装,中国大陆,20,50,8.0,197
前世今生,2000,刘惠宁,白铁军,姜武 / 丁志城 / 王菁华 / 张嘉译 / 马伊琍 / 咏梅 / 申军谊 / 王奎荣 / 皓子 / 刘茜 / 颜丙燕,剧情 / 爱情,中国大陆,20,,8.0,293
一代廉吏于成龙,2000,朱正 / 杜希源,梁枫 / 周山湖 / 孟恭才 / 朱正,李万年 / 温玉娟 / 尚大庆,传记 / 历史,中国大陆,19,,8.0,317
噱占上海滩,2008,屠耀麟,,周立波 / 龚仁龙 / 毛猛达 / 姚祺儿 / 余娅 / 骆文莲 / 计一彪,剧情 / 喜剧,中国大陆,200,50,8.0,416
无处藏身,2008,张蒲安,谈韦,李易祥 / 李梦男 / 赵龙豪 / 任袁媛 / 王晴 / 蒋瑞征 / 宋照明 / 魏天堂 / 王国林 / 姜贝儿 / 惠工 / 董飞扬 / 单宇庭,,中国大陆,25,,8.0,95
老家门口唱大戏,2013,王硕,隋志超 / 周密,范伟 / 闫学晶 / 白恩 / 吴紫彤 / 李静 / 刘永生 / 吴紫彤,剧情 / 喜剧,中国大陆,40,,8.0,139
珍珠翡翠白玉汤,1998,张子恩 / 朱建新,陈岗,方子哥 / 李丁 / 莫岐,,中国大陆,30,,8.0,153
将门风云,2006,安战军 / 郑晓龙,刘方炜,丁海峰 / 田海蓉 / 郑晓宁 / 谭洋 / 唐静 / 刘跃军 / 吴越 / 赵君,剧情,中国大陆,35,,8.0,46
师傅,2011,齐星,齐星,夏雨 / 李幼斌 / 阎娜,剧情 / 爱情 / 家庭 / 传记,中国大陆,35,40,8.0,834
神捕,1999,鞠觉亮,丁善玺 / 郭筝,郑少秋 / 俞小凡 / 张庭 / 郑佩佩 / 陈鸿烈 / 黄文豪 / 翁家明 / 沈孟生 / 顾冠忠,武侠,中国大陆,55,45,8.0,226
葵花镇,1998,倪娜,倪娜,符冲 / 姚培华 / 苏光琪 / 范蕾颖,,中国大陆,8,,8.0,42
希望的田野,2003,孙沙,冯延飞,程煜 / 沙景昌 / 侯天来,,中国大陆,23,,8.0,74
毕业时刻,2011,王静,王静,蒋小涵 / 章龄之 / 刘雨欣 / 舒砚 / 张超 / 张默 / 冯国强 / 王学圻 / 赵亮 / 刘莉莉 / 于洋,剧情,中国大陆,30,42,8.0,898
婆婆,2004,李三林,肖明,徐秀林 / 吕中 / 何赛飞,剧情,中国大陆,22,40,8.0,64
饮马流花河,1996,李野墨,陈兵 / 曹野,颜丙燕 / 王志刚,武侠,中国大陆,25,,8.0,55
非常案件,2002,史晨风,雷婷,陶虹 / 柳云龙 / 郭柯宇 / 郑爽 / 原华 / 郭金 / 高虎,剧情 / 犯罪,中国大陆,20,40,8.0,89
寒夜,2009,孔刚 / 陈烈,宗福先,赵文瑄 / 刘涛 / 吕中 / 董勇 / 安雅萍 / 荣蓉 / 许榕真 / 周笑莉 / 任伟 / 郭晓婷,剧情,中国大陆,36,,8.0,204
拯救少年犯,2003,张蒲安,王真,鲍国安 / 唐国强 / 杨新鸣 / 高明 / 舒畅 / 谭希和 / 王双宝 / 杨立新 / 傅彪 / 涂黎曼 / 李明启 / 吴京安 / 黄梅莹 / 黄宗洛,剧情 / 犯罪,中国大陆,22,45,8.0,311
大唐诗圣,2006,张多福,,吴旗 / 杨静 / 路特丹,传记 / 历史,中国大陆,18,,8.0,59
浴血记者,2009,杨文军,赵化南 / 泳群,李光洁 / 万茜 / 韩彦博 / 姚安濂 / 徐梵溪 / 刘交心 / 蒋冰,剧情 / 悬疑,中国大陆,32,,8.0,54
淮阴侯韩信,1991,郭宝昌,谢文礼,张丰毅 / 史兰芽,剧情 / 传记 / 古装,中国大陆,10,,8.0,340
三国争乱之春秋淹城,2012,嘉娜·沙哈提,钱珏 / 汪荡平 / 倪骏 / 郝莹,舒畅 / 程皓枫 / 王泊文 / 高兰村 / 丁勇岱 / 何佳怡 / 边潇潇 / 方安娜 / 刘恩佑,剧情 / 古装,中国大陆,30,40,8.0,71
郑成功,2001,刘国权,,陈庭威 / 唐国强 / 王姬 / 梁馨 / 普超英 / 王卫国 / 刘涛,历史 / 战争,中国大陆,22,,8.0,63
电影厂的招待所,2006,梁天,吴彤 / 李冲 / 满昱,谢园 / 王一楠 / 梁天,剧情,中国大陆,,,8.0,58
日出,2002,谢飞,曹禺 / 万方,徐帆 / 斯琴高娃 / 郭宝昌 / 马跃 / 许还山,,中国大陆,23,,8.0,620
越剧,牡丹亭还魂记,陶海 / 韦翔东,红枫 / 李卓云,金静 / 王君安 / 盛舒扬 / 宇红 / 钱飞英 / 葛佩玉 / 樊婷婷 / 金烨,,中国大陆,4,,8.0,86
越活越精彩,越活越精彩,,,保剑锋 / 方圆,,中国大陆,100,,8.0,93
花开有声,2005,王建军,夏健 / 周维先 / 翁海鑫,赵子琪 / 舒畅 / 郭广平 / 何军权 / 严晓频 / 于小慧 / 侯长荣 / 高英 / 卞涛 / 周媛媛 / 唐夏娃 / 王国林 / 魏潇 / 郝哲昕 / 张闫 / 胡子轩,剧情,中国大陆,20,,8.0,92
新星,1986,李新,李新,周里京 / 鲁非 / 刘冬 / 梁彦,剧情,中国大陆,12,,8.0,105
弘一大师,1995,潘霞,,佟瑞欣,,中国大陆,20,,8.0,97
我的隔壁是良人,2010,张洲,张洲,孙宗可 / 张国栋 / 辛羽 / 张洲,喜剧,中国大陆,10,25,8.0,129
张伯苓,2005,周友朝,周振天,唐国强 / 刘冠雄 / 赵亮 / 马晓伟 / 傅晶 / 雷镇语 / 武藤美幸 / 张艳秋 / 张卫 / 马路 / 张世东 / 孙晨曦 / 高山 / 石燕京 / 张岩 / 徐广明 / 路希 / 矢野浩二 / 刘景范 / 王世文 / 孙猛 / 甘雨 / 魏雨澄 / 郭伟华 / 王霙 / 盖美 / 何雷 / 肖旭驰 / 孔祥玉 / 林小又 / 张金良 / 侯杰 / 梁松 / 万宾 / 孙飞 / 韩明 / 郎涛 / 张森 / 陈晨 / 王皓 / 冯斌 / 刘佳 / 况石 / 王潇 / 周继伟 / 常汝言 / 孟春江 / 柯志凌 / 李梅 / 冯琰琰 / 席德敏 / 王军 / 林津锋 / 陆国琦 / 杨军 / 况玉明 / 王志飞 / 李健民 / 李明 / 李保安 / 黄福梁 / 刘曙光,剧情 / 传记 / 历史,中国大陆,20,45,8.0,139
今生欠你一个拥抱,2009,李三林,苏润娟 / 钱占刚,富大龙 / 吴晓敏 / 李明启 / 丁嘉丽 / 唐以诺 / 何苗,剧情 / 爱情,中国大陆,20,,8.0,166
关中枪声,2009,丁黑,兰一斐,李亚鹏 / 马少骅 / 丁洋,剧情,中国大陆,32,,8.0,190
香港的故事,1996,王进 / 谢晓嵋 / 施扬平,陈爱民 / 何冀平 / 吴沧洲 / 朱岩,李媛媛 / 刘文治  / 陈庭威 / 陶虹 / 邢岷山 / 普超英,,中国大陆 / 香港,29,,8.0,275
爱情公寓,2009,韦正,汪远,赵霁 / 金世佳 / 娄艺潇 / 陈赫 / 孙艺洲 / 王传君 / 李金铭 / 榕榕,喜剧 / 爱情,中国大陆,20,45,8.0,98792
我们的八十年代,2008,曾晓欣,李青,夏雨 / 任帅 / 左小青 / 迟嘉 / 张洪睿 / 齐欢 / 张洪杰 / 刘莉莉,剧情 / 爱情,中国大陆,33,45,8.0,1210
传奇之王,2011,张利东 / 柳云龙,熊原,曾黎 / 柳云龙 / 雷佳音 / 万茜 / 王雅捷 / 午马 / 王德顺 / 徐程 / 米学东,动作 / 悬疑 / 战争,中国大陆,30,40,8.0,989
天下第一楼,2004,夏钢,何冀平 / 过士行 / 杜家福 / 张国荣,巍子 / 王姬 / 濮存昕 / 陈宝国 / 李光复 / 韩善续 / 邢佳栋 / 修宗迪 / 张永强,剧情,中国大陆,32,,8.0,1130
御前四宝,2004,黄祖权 / 黄明升,海海 / 关渤 / 王鹏,刘仪伟 / 赵文卓 / 王九胜 / 卢星宇 / 郝伯杰 / 王刚 / 陈怡蓉,喜剧 / 动作 / 历史 / 古装,中国大陆,44,46,8.0,1122
尘埃落定,2003,阎建钢,郑效农,刘威 / 宋佳 / 范冰冰 / 李解 / 许还幻,剧情,中国大陆,25,41,8.0,3369
僵尸道长2,1996,林正英,林忠邦 / 李绮华,林正英 / 尹天照 / 杨恭如 / 文颂娴 / 林文龙,爱情 / 奇幻 / 古装,中国大陆 / 香港,50,45,8.0,2658
新结婚时代,2006,鄢钷,王海鸰,梅婷 / 吴健 / 郭晓东 / 刘若英 / 黄梅莹 / 常蓝天 / 李万年 / 耿圣凯 / 李歌 / 仇永力 / 赵亮,家庭,中国大陆,26,60,8.0,17795
王贵与安娜,2009,滕华涛,六六 / 滕华涛 / 曹盾,林永健 / 海清 / 奚美娟 / 涂松岩 / 冯嘉怡 / 孙岩 / 林晓凡 / 王博谷 / 常玉宏,剧情 / 家庭,中国大陆,32,44,8.0,10315
刑警队长,2015,张睿 / 来赫,陶纯,于和伟 / 祖锋 / 叶一云 / 张念骅 / 张宁江 / 张延 / 要武 / 侯岩松 / 焦刚 / 崔奕 / 李佳璇 / 万沛鑫 / 崔宝月 / 党浩予 / 李晓峰 / 赵雷棋 / 李晔 / 许歌 / 张棪琰 / 刘建国 / 柳明明 / 李万年 / 朱怀旭 / 邵晓江 / 国明 / 任思扬 / 李欣烨 / 马劭楠 / 李芳淙 / 陈晓萍 / 王振华 / 白一泓 / 吴洋 / 冯军 / 张世宏 / 杜子名 / 丁志勇 / 肖辉 / 王梓桐 / 张弋 / 黄衍 / 刘伟洁 / 张境佳 / 商凯 / 杨源 / 程诚 / 王留胜 / 张国齐 / 姚建雄 / 张启军 / 柳歆言 / 曾扬 / 徐岑子 / 王家强 / 于晗 / 于笑 / 邓明将 / 姜少华 / 薛俊 / 李文玲 / 李解 / 李龙君 / 王璇 / 张朕 / 赵耀兴 / 原宁 / 任娇 / 宋思维 / 冉晓冬 / 荆浩 / 郑中玉 / 孙德元 / 王超 / 超凡 / 文静 / 刘一江 / 黄薇 / 赵熙元 / 钟雨彤 / 赵芙丽 / 李洋 / 石敏 / 刘楠 / 铁牛 / 李博,剧情 / 犯罪,中国大陆,36,40,8.0,2268
啊，父老乡亲,2017,赵镭,贾兴安,孙涛 / 井星文 / 高明 / 斯琴高娃 / 李诚儒,剧情,中国大陆,33,45,8.0,603
朱元璋,2006,冯小宁,朱苏进,胡军 / 剧雪 / 郑晓宁 / 鄂布斯 / 杨洪武 / 陈长海 / 包德磐,传记 / 历史 / 战争 / 古装,中国大陆,46,45,8.0,1760
大宅门2,2003,郭宝昌,郭宝昌,陈宝国 / 江珊 / 佟瑞欣 / 雷恪生 / 蒋雯丽 / 何赛飞 / 刘蓓 / 俞飞鸿 / 王茜 / 刘斌,剧情 / 传记,中国大陆,32,45,8.0,9655
温州一家人,2012,孔笙,高满堂,李立群 / 迟蓬 / 张译 / 殷桃 / 朱宏嘉 / 李子雄 / 梁静 / 靳东 / 张佳宁 / 罗京民 / 任帅 / 曹卫宇,剧情 / 爱情 / 家庭,中国大陆,36,45,8.0,6637
相爱十年,2014,刘惠宁,霍昕,邓超 / 董洁 / 高虎 / 王大治 / 肖雨雨 / 廖学秋 / 杨新鸣,剧情 / 爱情,中国大陆,35,45,8.0,11385
面具,2018,楼健 / 顾国良 / 谷石军,王小枪,祖锋 / 梅婷 / 侯勇 / 于明加 / 杜志国 / 句号 / 佳琪,剧情 / 历史,中国大陆,38,40,8.0,7574
西游记续集,2000,杨洁,戴英禄 / 邹忆青 / 杨洁 / 吴承恩,六小龄童 / 徐少华 / 迟重瑞 / 崔景富 / 刘大刚,剧情 / 动作 / 奇幻 / 冒险 / 古装,中国大陆,16,45,8.0,12520
像雾像雨又像风,2000,赵宝刚 / 汪俊,张永琛 / 李晓明,陈坤 / 罗海琼 / 周迅 / 陆毅 / 寇世勋 / 孙红雷 / 李小冉 / 许还幻 / 廖凡 / 刘瑞琪,剧情 / 爱情,中国大陆,30,45,8.0,37495
济公,1985,张戈,乔谷凡,游本昌 / 吕凉,喜剧 / 动作 / 古装,中国大陆,12,45,8.0,22208
快乐星球,2004,张惠民,胡红兵,李瑞 / 邢凯轩 / 王新博 / 李雪 / 孙格,剧情 / 科幻 / 儿童,中国大陆,52,48,8.0,6232
爱情公寓2,2011,韦正,汪远,娄艺潇 / 王传君 / 赵文琪 / 孙艺洲 / 邓家佳 / 李佳航 / 陈赫 / 榕榕,喜剧 / 爱情,中国大陆,20,50,8.0,76083
铁齿铜牙纪晓岚,2000,刘家成,陈文贵 / 邹静之 / 郑万隆 / 王振潜 / 王琛 / 史航 / 顾言,张国立 / 王刚 / 张铁林 / 袁立 / 赵敏芬 / 杨丽菁 / 张春年,剧情 / 喜剧 / 古装,中国大陆,40,45,8.0,44494
大江东去,2002,雷献禾,,李幼斌 / 曹力 / 叶静 / 张恕 / 傅羽嘉 / 李小璐 / 王好明 / 何政军 / 赵恒煊 / 艾丽娅 / 阎淑琴 / 潘雨辰 / 申杰 / 刘毓滨 / 李婷,剧情 / 犯罪,中国大陆,26,40,8.0,162
好男当家,2007,陈家林,邱向东,徐峥 / 朱媛媛 / 李又麟 / 林熙越 / 夏力薪 / 林家川,剧情 / 家庭,中国大陆,28,,8.0,191
三八线,2016,梦继,王海平,张国强 / 王挺 / 曹曦文 / 汪裴 / 刘世龙 / 张洪睿 / 隋咏良 / 方川 / 王智 / 杜语庭,剧情 / 战争,中国大陆,38,45,8.0,4179
火蓝刀锋,2012,张国庆,冯骥 / 徐速,杨志刚 / 郑凯 / 白威 / 赫子铭 / 刘思言 / 王强 / 樊昊仑 / 许松霆 / 刘硕 / 李依玲,剧情 / 动作 / 悬疑 / 战争,中国大陆,32,,8.0,5642
小戏骨：水浒传,2018,潘礼平 / 高翔,,陈荣达 / 葛奕德 / 万君逸 / 郭飞歌 / 李俊豪 / 赵晨翔 / 贾念莹 / 粱哲 / 祁晟原 / 陈禹衡 / 姚奥依 / 蔡嘉诚 / 廖律行 / 马英智 / 彭瑞林 / 余亚颖 / 王若欢 / 杨旻奎 / 杨知周 / 赵士添 / 肖杨博涵 / 李渃主 / 周冉 / 刘鸿旭 / 李冰城 / 戴豪键 / 陈浩南 / 杜放晓 / 罗自豪,剧情 / 动作 / 儿童 / 历史 / 古装,中国大陆,10,30,8.0,3493
星际精灵蓝多多,2011,赵牛 / 高亚麟,徐健博 / 谢姗 / 唐涛,高亚麟 / 宋丹丹 / 程媛媛 / 洪剑涛 / 张一山 / 郑伟 / 黄誉博 / 香奈儿 / 贺瑞文 / 嘟嘟 / 赵麒 / 蒋卉 / 唐恺瑢 / 刘思言,科幻 / 儿童,中国大陆,100,25,8.0,266
凯旋在子夜,1987,尤小刚,韩静霆,朱琳 / 石兆琪 / 王向明 / 杜子君 / 黄涛,剧情 / 战争,中国大陆,11,,8.0,274
家,2007,汪俊,闫刚,黄磊 / 陆毅 / 李小冉 / 黄奕 / 郑国霖 / 王丽坤 / 薛佳凝 / 盖克 / 石燕京,剧情 / 家庭,中国大陆,21,,8.0,1117
那些特立独行的猪,2012,李洪绸,李洪绸,安宁 / 赵宁 / 杨羽 / 黎伟 / 姚梦 / 车志刚 / 纪登超 / 孙宵,爱情,中国大陆,2,30,8.0,560
房前屋后,2007,尚敬,俞白眉,周小斌 / 闫妮 / 姚晨 / 佟悦 / 代乐乐 / 商子见 / 宫景华 / 白志迪 / 张绍荣 / 喻恩泰 / 倪虹洁 / 洪剑涛,剧情,中国大陆,51,45,8.0,1060
湄公河大案,2014,安战军,陈育新,陈宝国 / 杜志国 / 王千源 / 于越 / 李修贤 / 张兆辉 / 骆达华 / 尤勇 / 刘德凯 / 李立群 / 刘跃军 / 李静 / 董明 / 宋楚炎 / 熊睿玲 / 施京明 / 张志坚 / 陈逸恒 / 艾东 / 黄奕良 / 李卓远 / 一真 / 刘敏涛 / 谭小燕 / 谢宁 / 乌日根 / 杨作玖 / 于彦凯 / 张喜前 / 曹梦格 / 王笛,剧情 / 犯罪,中国大陆,34,40,8.0,3181
课间好时光,2008,,,刘旭 / 何超 / 陆之渊 / 张颖冰 / 潘娇蕾 / 杜光祎 / 李扬 / 李欣冉 / 周仕麒 / 屠佳达 / 张颖,喜剧,中国大陆,50,,8.0,404
绝对权力,2002,成浩 / 蒋绍华,周梅森,唐国强 / 斯琴高娃 / 高明 / 施京明 / 李士溪 / 夏宗佑 / 王建成 / 刘蕾 / 郭东文 / 梁玉瑾 / 壮丽 / 李仁堂 / 陈逸恒 / 李进 / 张玉 / 刘昊明 / 曹克难 / 张一龙 / 张谦 / 周丰 / 马仑 / 王伟波 / 李萍 / 冯千 / 金鑫 / 李仁义 / 刘沙 / 李志 / 徐安 / 潘亚曼 / 郭昶 / 郑玉 / 饶敏,剧情,中国大陆,27,40,8.0,578
远去的飞鹰,2011,花箐,中夙,朱亚文 / 姚笛 / 刘劲 / 贾延鹏 / 罗晋 / 邬君梅 / 赵玲琪 / 郭秋成 / 高锦,剧情 / 战争,中国大陆,30,,8.0,823
东周列国·战国篇,1997,阎建钢,欧阳逸冰 / 郭启宏 / 王培公,曹培昌 / 樊志起 / 杨童舒 / 温海波 / 温海涛 / 高兰村 / 李洪涛 / 杜志国 / 蒋恺 / 李振平,剧情 / 传记 / 历史 / 战争 / 古装,中国大陆,32,45,8.0,970
武装特警,2004,于敏,崔麟 / 杨凡,杨凡 / 郑卫莉 / 王乙竹 / 崔麟 / 穆立新 / 仇永力 / 李明启 / 王润身 / 杨蓉 / 姚德强,剧情,中国大陆,21,,8.0,438
绍兴师爷,1999,张子恩,杜文和,陈道明 / 方子哥 / 周迅,,中国大陆,23,47,8.0,840
雷雨,1996,李少红 / 曾念平,曹禺,王姬 / 归亚蕾 / 赵文瑄 / 鲍方 / 刘栋 / 田海蓉 / 夏力薪 / 雷恪生,剧情,中国大陆,20,44,8.0,1627
好爸爸，坏爸爸,1987,尹力,诸葛怡,赵有亮 / 孙晓璞 / 李静莉,儿童,中国大陆,6,,8.0,2816
向天真的女生投降,2006,傅东育,谷诗阳 / 李晴宇 / 冷眼看客,刘烨 / 沈佳妮 / 袁苑 / 何政军 / 赵丽娟 / 吴冕 / 杨德民 / 牛飘 / 郑逸桐 / 侣皓吉吉,剧情 / 爱情,中国大陆,24,42,8.0,1961
外国小孩中国爸,2002,钱晓鸿,林黎胜 / 陈彦 / 李燕波,周小斌 / 雅各布 / 黄素影 / 甘一帆 / 张静懿,喜剧 / 儿童,中国大陆,18,40,8.0,1729
梦断情楼,1994,李伟,莫言,张瑜 / 陈道明 / 陈宝国 / 陶泽如 / 廖学秋 / 赵军 / 孙敏 / 郭丽红 / 程希 / 陈瑶瑶,剧情,中国大陆,24,50,8.0,169
上海往事,2004,丁亚民,王蕙玲,刘若英 / 赵文瑄 / 寇振海 / 严晓频 / 茹萍 / 王琳,剧情 / 传记,中国大陆,24,45,8.0,1649
争霸传奇,2006,蔡晶盛,,陈坤 / 郭羡妮 / 刘松仁 / 马德钟 / 樊志起 / 贾妮 / 陈国邦 / 冯绍峰 / 洪雁 / 冼色丽 / 卓凡,剧情 / 古装,中国大陆 / 香港,49,45,8.0,982
